config,media,mediana,max,min
129_pc0.6_pm0.1_torneio_pop50_gen50_elitTrue_drop,0.9480754228864534,0.9362444637885232,0.9999780552037753,0.9361502939926641
130_pc0.6_pm0.1_torneio_pop50_gen50_elitFalse_cross,2.0559052707965164,2.0606574012463077,2.06254409820911,2.0232131109401137
131_pc0.6_pm0.1_torneio_pop50_gen50_elitFalse_drop,0.7725896770723186,0.7814047656345531,0.957098612918766,0.454883777342963
132_pc0.6_pm0.1_torneio_pop50_gen100_elitTrue_cross,2.0626084760729193,2.0626111619047007,2.062611862753255,2.0625831079118195
133_pc0.6_pm0.1_torneio_pop50_gen100_elitTrue_drop,0.9800197369515561,0.9989115964459025,0.9999983119272745,0.9362445393791722
134_pc0.6_pm0.1_torneio_pop50_gen100_elitFalse_cross,2.059805023808841,2.060406608776008,2.0624291939814388,2.0515113450765488
135_pc0.6_pm0.1_torneio_pop50_gen100_elitFalse_drop,0.8392502241029528,0.8842536916079835,0.934462692776141,0.47778224557853866
136_pc0.6_pm0.1_torneio_pop100_gen50_elitTrue_cross,2.062607763775853,2.0626096947947485,2.062611829176536,2.06257267740486
137_pc0.6_pm0.1_torneio_pop100_gen50_elitTrue_drop,0.9712863060948984,0.9837654772525601,0.9999780552037753,0.9362109361499079
138_pc0.6_pm0.1_torneio_pop100_gen50_elitFalse_cross,2.0608394933760326,2.0617205222988035,2.0625951350672835,2.053000833102979
139_pc0.6_pm0.1_torneio_pop100_gen50_elitFalse_drop,0.8761480661922563,0.9264202261211036,0.9930193518576808,0.48159278961351093
140_pc0.6_pm0.1_torneio_pop100_gen100_elitTrue_cross,2.062610582596425,2.062611034987626,2.062611862753255,2.062603483703467
141_pc0.6_pm0.1_torneio_pop100_gen100_elitTrue_drop,0.9759062281986324,0.9962588967263004,0.9999983119272745,0.9362441303403666
142_pc0.6_pm0.1_torneio_pop100_gen100_elitFalse_cross,2.0608198629922656,2.0615893001839702,2.0626050850108912,2.0542836438563565
